Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Walmart,1197831,2020-08-31 00:00:00,South,Texas,Houston,Men's Athletic Footwear,33,305,10065,3824.7,0.38,Outlet
Walmart,1197831,2020-09-01 00:00:00,South,Texas,Houston,Women's Street Footwear,29,374,10846,4446.86,0.40999999999999998,Outlet
Walmart,1197831,2020-09-02 00:00:00,South,Texas,Houston,Women's Athletic Footwear,30,215,6450,3096,0.47999999999999998,Outlet
Walmart,1197831,2020-09-03 00:00:00,South,Texas,Houston,Men's Apparel,35,228,7980,2713.2,0.33999999999999997,Outlet
Walmart,1197831,2020-09-04 00:00:00,South,Texas,Houston,Women's Apparel,39,270,10530,5686.2,0.54000000000000004,Outlet
Walmart,1197831,2020-09-05 00:00:00,South,Texas,Houston,Men's Street Footwear,33,264,8712,3659.04,0.41999999999999998,Outlet
Walmart,1197831,2020-09-06 00:00:00,South,Texas,Houston,Men's Athletic Footwear,32,255,8160,3019.2,0.37,Outlet
Walmart,1197831,2020-09-07 00:00:00,South,Texas,Houston,Women's Street Footwear,36,315,11340,4309.2,0.38,Outlet
Walmart,1197831,2020-09-08 00:00:00,South,Texas,Houston,Women's Athletic Footwear,37,200,7400,3700,0.5,Outlet
West Gear,1128299,2021-07-16 00:00:00,South,Louisiana,New Orleans,Women's Athletic Footwear,90,600,540000,216000,0.39999999999999997,Online
West Gear,1128299,2021-07-16 00:00:00,South,Louisiana,New Orleans,Men's Apparel,95,650,617500,277875,0.45000000000000001,Online
West Gear,1128299,2021-07-16 00:00:00,South,Louisiana,New Orleans,Women's Apparel,110,650,715000,250250,0.34999999999999998,Online
West Gear,1128299,2021-08-17 00:00:00,South,Louisiana,New Orleans,Men's Street Footwear,95,850,807500,323000,0.39999999999999997,Online
West Gear,1128299,2021-08-17 00:00:00,South,Louisiana,New Orleans,Men's Athletic Footwear,85,825,701250,280500,0.39999999999999997,Online
West Gear,1128299,2021-08-17 00:00:00,South,Louisiana,New Orleans,Women's Street Footwear,75,700,525000,210000,0.39999999999999997,Online
West Gear,1128299,2021-08-17 00:00:00,South,Louisiana,New Orleans,Women's Athletic Footwear,75,475,356250,142500,0.39999999999999997,Online
West Gear,1128299,2021-08-17 00:00:00,South,Louisiana,New Orleans,Men's Apparel,65,475,308750,138937.5,0.45000000000000001,Online
West Gear,1128299,2021-08-17 00:00:00,South,Louisiana,New Orleans,Women's Apparel,70,300,210000,73500,0.34999999999999998,Online
West Gear,1128299,2021-09-18 00:00:00,South,Louisiana,New Orleans,Men's Street Footwear,45,500,225000,90000,0.39999999999999997,Online
West Gear,1128299,2021-09-18 00:00:00,South,Louisiana,New Orleans,Men's Athletic Footwear,50,500,250000,100000,0.39999999999999997,Online
West Gear,1128299,2021-09-18 00:00:00,South,Louisiana,New Orleans,Women's Street Footwear,45,300,135000,54000,0.39999999999999997,Online
West Gear,1128299,2021-09-18 00:00:00,South,Louisiana,New Orleans,Women's Athletic Footwear,45,250,112500,45000,0.39999999999999997,Online
West Gear,1128299,2021-09-18 00:00:00,South,Louisiana,New Orleans,Men's Apparel,55,275,151250,68062.5,0.45000000000000001,Online
West Gear,1128299,2021-09-18 00:00:00,South,Louisiana,New Orleans,Women's Apparel,40,300,120000,42000,0.34999999999999998,Online
West Gear,1128299,2021-10-17 00:00:00,South,Louisiana,New Orleans,Men's Street Footwear,35,400,140000,56000,0.39999999999999997,Online
West Gear,1128299,2021-10-17 00:00:00,South,Louisiana,New Orleans,Men's Athletic Footwear,50,575,287500,115000,0.39999999999999997,Online
West Gear,1128299,2021-10-17 00:00:00,South,Louisiana,New Orleans,Women's Street Footwear,45,400,180000,72000,0.39999999999999997,Online
West Gear,1128299,2021-10-17 00:00:00,South,Louisiana,New Orleans,Women's Athletic Footwear,40,375,150000,60000,0.39999999999999997,Online
West Gear,1128299,2021-10-17 00:00:00,South,Louisiana,New Orleans,Men's Apparel,50,350,175000,78750,0.45000000000000001,Online
West Gear,1128299,2021-10-17 00:00:00,South,Louisiana,New Orleans,Women's Apparel,55,400,220000,77000,0.34999999999999998,Online
West Gear,1128299,2021-11-17 00:00:00,South,Louisiana,New Orleans,Men's Street Footwear,40,625,250000,100000,0.39999999999999997,Online
West Gear,1128299,2021-11-17 00:00:00,South,Louisiana,New Orleans,Men's Athletic Footwear,45,700,315000,126000,0.39999999999999997,Online
West Gear,1128299,2021-11-17 00:00:00,South,Louisiana,New Orleans,Women's Street Footwear,40,525,210000,84000,0.39999999999999997,Online
West Gear,1128299,2021-11-17 00:00:00,South,Louisiana,New Orleans,Women's Athletic Footwear,50,500,250000,100000,0.39999999999999997,Online
West Gear,1128299,2021-11-17 00:00:00,South,Louisiana,New Orleans,Men's Apparel,70,475,332500,149625,0.45000000000000001,Online
West Gear,1128299,2021-11-17 00:00:00,South,Louisiana,New Orleans,Women's Apparel,85,600,510000,178500,0.34999999999999998,Online
West Gear,1128299,2021-12-16 00:00:00,South,Louisiana,New Orleans,Men's Street Footwear,70,800,560000,224000,0.39999999999999997,Online
West Gear,1128299,2021-12-16 00:00:00,South,Louisiana,New Orleans,Men's Athletic Footwear,80,800,640000,256000,0.39999999999999997,Online
Foot Locker,1128299,2021-12-16 00:00:00,South,Louisiana,New Orleans,Women's Street Footwear,75,600,450000,180000,0.39999999999999997,Online
Foot Locker,1128299,2021-12-16 00:00:00,South,Louisiana,New Orleans,Women's Athletic Footwear,75,600,450000,180000,0.39999999999999997,Online
Foot Locker,1128299,2021-12-16 00:00:00,South,Louisiana,New Orleans,Men's Apparel,85,525,446250,200812.5,0.45000000000000001,Online
Foot Locker,1128299,2021-12-16 00:00:00,South,Louisiana,New Orleans,Women's Apparel,90,625,562500,196875,0.34999999999999998,Online
Foot Locker,1197831,2021-01-05 00:00:00,South,Louisiana,New Orleans,Men's Street Footwear,20,675,135000,40500,0.29999999999999999,Online
Foot Locker,1197831,2021-01-05 00:00:00,South,Louisiana,New Orleans,Men's Athletic Footwear,30,675,202500,60750,0.29999999999999999,Online
Foot Locker,1197831,2021-01-05 00:00:00,South,Louisiana,New Orleans,Women's Street Footwear,30,475,142500,42750,0.29999999999999999,Online
Foot Locker,1197831,2021-01-05 00:00:00,South,Louisiana,New Orleans,Women's Athletic Footwear,35,475,166250,66500,0.40000000000000002,Online
Foot Locker,1197831,2021-01-05 00:00:00,South,Louisiana,New Orleans,Men's Apparel,40,325,130000,32500,0.25,Online
West Gear,1197831,2021-01-05 00:00:00,South,Louisiana,New Orleans,Women's Apparel,35,475,166250,74812.5,0.45000000000000001,Online
Foot Locker,1197831,2021-02-04 00:00:00,South,Louisiana,New Orleans,Men's Street Footwear,25,625,156250,46875,0.29999999999999999,Online
Foot Locker,1197831,2021-02-04 00:00:00,South,Louisiana,New Orleans,Men's Athletic Footwear,35,600,210000,63000,0.29999999999999999,Online
Foot Locker,1197831,2021-02-04 00:00:00,South,Louisiana,New Orleans,Women's Street Footwear,35,425,148750,44625,0.29999999999999999,Online
Foot Locker,1197831,2021-02-04 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,35,375,131250,52500,0.40000000000000002,Online
Foot Locker,1197831,2021-02-04 00:00:00,West,Idaho,Boise,Men's Apparel,40,250,100000,25000,0.25,Online
Foot Locker,1197831,2021-02-04 00:00:00,West,Idaho,Boise,Women's Apparel,35,450,157500,70875,0.45000000000000001,Online
Foot Locker,1197831,2021-03-06 00:00:00,West,Idaho,Boise,Men's Street Footwear,30,625,187500,65625,0.34999999999999998,Online
Foot Locker,1197831,2021-03-06 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,40,625,250000,87500,0.34999999999999998,Online
Foot Locker,1197831,2021-03-06 00:00:00,West,Idaho,Boise,Women's Street Footwear,30,450,135000,47250,0.34999999999999998,Online
Foot Locker,1197831,2021-03-06 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,35,350,122500,55125,0.45000000000000001,Online
West Gear,1197831,2021-03-06 00:00:00,West,Idaho,Boise,Men's Apparel,40,250,100000,30000,0.29999999999999999,Online
West Gear,1197831,2021-03-06 00:00:00,West,Idaho,Boise,Women's Apparel,35,400,140000,70000,0.5,Online
West Gear,1197831,2021-04-05 00:00:00,West,Idaho,Boise,Men's Street Footwear,20,650,130000,45500,0.34999999999999998,Online
West Gear,1197831,2021-04-05 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,30,650,195000,68250,0.34999999999999998,Online
West Gear,1197831,2021-04-05 00:00:00,West,Idaho,Boise,Women's Street Footwear,25,475,118750,41562.5,0.34999999999999998,Online
West Gear,1197831,2021-04-05 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,30,375,112500,50625,0.45000000000000001,Online
West Gear,1197831,2021-04-05 00:00:00,West,Idaho,Boise,Men's Apparel,35,275,96250,28875,0.29999999999999999,Online
West Gear,1197831,2021-04-05 00:00:00,West,Idaho,Boise,Women's Apparel,30,550,165000,82500,0.5,Online
West Gear,1197831,2021-05-05 00:00:00,West,Idaho,Boise,Men's Street Footwear,20,700,140000,49000,0.34999999999999998,Online
West Gear,1197831,2021-05-05 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,30,725,217500,76125,0.34999999999999998,Online
West Gear,1197831,2021-05-05 00:00:00,West,Idaho,Boise,Women's Street Footwear,25,575,143750,50312.5,0.34999999999999998,Online
West Gear,1197831,2021-05-05 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,35,500,175000,78750,0.45000000000000001,Online
West Gear,1197831,2021-05-05 00:00:00,West,Idaho,Boise,Men's Apparel,50,400,200000,60000,0.29999999999999999,Online
West Gear,1197831,2021-05-05 00:00:00,West,Idaho,Boise,Women's Apparel,45,750,337500,168750,0.5,Online
West Gear,1197831,2021-06-04 00:00:00,West,Idaho,Boise,Men's Street Footwear,45,750,337500,118125,0.34999999999999998,Online
West Gear,1197831,2021-06-04 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,50,750,375000,131250,0.34999999999999998,Online
West Gear,1197831,2021-06-04 00:00:00,West,Idaho,Boise,Women's Street Footwear,50,600,300000,105000,0.34999999999999998,Online
West Gear,1197831,2021-06-04 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,50,550,275000,123750,0.45000000000000001,Online
West Gear,1197831,2021-06-04 00:00:00,West,Idaho,Boise,Men's Apparel,55,450,247500,74250,0.29999999999999999,Online
West Gear,1197831,2021-06-04 00:00:00,West,Idaho,Boise,Women's Apparel,60,825,495000,247500,0.5,Online
West Gear,1197831,2021-07-06 00:00:00,West,Idaho,Boise,Men's Street Footwear,50,775,387500,155000,0.39999999999999997,Online
West Gear,1197831,2021-07-06 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,55,775,426250,170500,0.39999999999999997,Online
West Gear,1197831,2021-07-06 00:00:00,West,Idaho,Boise,Women's Street Footwear,50,925,462500,185000,0.39999999999999997,Online
West Gear,1197831,2021-07-06 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,50,525,262500,131250,0.5,Online
West Gear,1197831,2021-07-06 00:00:00,West,Idaho,Boise,Men's Apparel,55,525,288750,101062.5,0.34999999999999998,Online
Foot Locker,1197831,2021-07-06 00:00:00,West,Idaho,Boise,Women's Apparel,65,800,520000,286000,0.55000000000000004,Online
Foot Locker,1197831,2021-08-08 00:00:00,West,Idaho,Boise,Men's Street Footwear,50,750,375000,150000,0.39999999999999997,Online
Foot Locker,1197831,2021-08-08 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,55,750,412500,165000,0.39999999999999997,Online
Foot Locker,1197831,2021-08-08 00:00:00,West,Idaho,Boise,Women's Street Footwear,50,925,462500,185000,0.39999999999999997,Online
Foot Locker,1197831,2021-08-08 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,50,475,237500,118750,0.5,Online
Sports Direct,1197831,2021-08-08 00:00:00,West,Idaho,Boise,Men's Apparel,55,475,261250,91437.5,0.34999999999999998,Online
Sports Direct,1197831,2021-08-08 00:00:00,West,Idaho,Boise,Women's Apparel,60,725,435000,239250,0.55000000000000004,Online
Sports Direct,1197831,2021-09-05 00:00:00,West,Idaho,Boise,Men's Street Footwear,55,675,371250,148500,0.39999999999999997,Online
Sports Direct,1197831,2021-09-05 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,55,625,343750,137500,0.39999999999999997,Online
Sports Direct,1197831,2021-09-05 00:00:00,West,Idaho,Boise,Women's Street Footwear,60,675,405000,162000,0.39999999999999997,Online
Sports Direct,1197831,2021-09-05 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,60,400,240000,120000,0.5,Online
Sports Direct,1197831,2021-09-05 00:00:00,West,Idaho,Boise,Men's Apparel,55,400,220000,77000,0.34999999999999998,Online
Sports Direct,1197831,2021-09-05 00:00:00,West,Idaho,Boise,Women's Apparel,50,625,312500,171875,0.55000000000000004,Online
Sports Direct,1197831,2021-10-04 00:00:00,West,Idaho,Boise,Men's Street Footwear,40,575,230000,92000,0.39999999999999997,Online
Sports Direct,1197831,2021-10-04 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,40,575,230000,92000,0.39999999999999997,Online
Sports Direct,1197831,2021-10-04 00:00:00,West,Idaho,Boise,Women's Street Footwear,45,525,236250,94500,0.39999999999999997,Online
Sports Direct,1197831,2021-10-04 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,45,375,168750,84375,0.5,Online
Sports Direct,1197831,2021-10-04 00:00:00,West,Idaho,Boise,Men's Apparel,35,350,122500,42875,0.34999999999999998,Online
Sports Direct,1197831,2021-10-04 00:00:00,West,Idaho,Boise,Women's Apparel,45,525,236250,129937.5,0.55000000000000004,Online
Sports Direct,1197831,2021-11-05 00:00:00,West,Idaho,Boise,Men's Street Footwear,35,675,236250,94500,0.39999999999999997,Online
Sports Direct,1197831,2021-11-05 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,35,675,236250,94500,0.39999999999999997,Online
Sports Direct,1197831,2021-11-05 00:00:00,West,Idaho,Boise,Women's Street Footwear,60,600,360000,144000,0.39999999999999997,Online
Sports Direct,1197831,2021-11-05 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,60,450,270000,135000,0.5,Online
Sports Direct,1197831,2021-11-05 00:00:00,West,Idaho,Boise,Men's Apparel,55,425,233750,81812.5,0.34999999999999998,Online
Sports Direct,1197831,2021-11-05 00:00:00,West,Idaho,Boise,Women's Apparel,65,625,406250,223437.5,0.55000000000000004,Online
Foot Locker,1197831,2021-12-04 00:00:00,West,Idaho,Boise,Men's Street Footwear,55,775,426250,170500,0.39999999999999997,Online
Foot Locker,1197831,2021-12-04 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,55,775,426250,170500,0.39999999999999997,Online
Foot Locker,1197831,2021-12-04 00:00:00,West,Idaho,Boise,Women's Street Footwear,60,675,405000,162000,0.39999999999999997,Online
Foot Locker,1197831,2021-12-04 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,60,525,315000,157500,0.5,Online
Foot Locker,1197831,2021-12-04 00:00:00,West,Idaho,Boise,Men's Apparel,55,475,261250,91437.5,0.34999999999999998,Online
Foot Locker,1197831,2021-12-04 00:00:00,West,Idaho,Boise,Women's Apparel,65,725,471250,259187.5,0.55000000000000004,Online
Foot Locker,1128299,2021-01-23 00:00:00,West,Idaho,Boise,Men's Street Footwear,30,425,127500,44625,0.34999999999999998,Online
Foot Locker,1128299,2021-01-23 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,40,425,170000,68000,0.40000000000000002,Online
Foot Locker,1128299,2021-01-23 00:00:00,West,Idaho,Boise,Women's Street Footwear,40,425,170000,59500,0.34999999999999998,Online
Foot Locker,1128299,2021-01-23 00:00:00,West,Idaho,Boise,Women's Athletic Footwear,40,275,110000,38500,0.34999999999999998,Online
Foot Locker,1128299,2021-01-23 00:00:00,West,Idaho,Boise,Men's Apparel,45,225,101250,30375,0.29999999999999999,Online
Foot Locker,1128299,2021-01-23 00:00:00,West,Idaho,Boise,Women's Apparel,40,425,170000,42500,0.25,Online
Foot Locker,1128299,2021-02-23 00:00:00,West,Idaho,Boise,Men's Street Footwear,30,475,142500,49875,0.34999999999999998,Online
Foot Locker,1128299,2021-02-23 00:00:00,West,Idaho,Boise,Men's Athletic Footwear,40,375,150000,60000,0.40000000000000002,Online
Foot Locker,1128299,2021-02-23 00:00:00,West,Idaho,Boise,Women's Street Footwear,40,375,150000,52500,0.34999999999999998,Online
Foot Locker,1128299,2021-02-23 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,40,225,90000,31500,0.34999999999999998,Online
Foot Locker,1128299,2021-02-23 00:00:00,West,Arizona,Phoenix,Men's Apparel,45,150,67500,20250,0.29999999999999999,Online
Foot Locker,1128299,2021-02-23 00:00:00,West,Arizona,Phoenix,Women's Apparel,40,350,140000,35000,0.25,Online
Foot Locker,1128299,2021-03-22 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,40,500,200000,70000,0.34999999999999998,Online
Foot Locker,1128299,2021-03-22 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,50,350,175000,70000,0.40000000000000002,Online
Foot Locker,1128299,2021-03-22 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,50,350,175000,61250,0.34999999999999998,Online
Foot Locker,1128299,2021-03-22 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,50,225,112500,39375,0.34999999999999998,Online
Foot Locker,1128299,2021-03-22 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,125,68750,20625,0.29999999999999999,Online
Foot Locker,1128299,2021-03-22 00:00:00,West,Arizona,Phoenix,Women's Apparel,50,325,162500,40625,0.25,Online
Foot Locker,1128299,2021-04-23 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,50,500,250000,87500,0.34999999999999998,Online
Foot Locker,1128299,2021-04-23 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,55,300,165000,66000,0.40000000000000002,Online
Foot Locker,1128299,2021-04-23 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,55,350,192500,67375,0.34999999999999998,Online
Foot Locker,1128299,2021-04-23 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,50,250,125000,43750,0.34999999999999998,Online
Foot Locker,1128299,2021-04-23 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,150,82500,24750,0.29999999999999999,Online
Foot Locker,1128299,2021-04-23 00:00:00,West,Arizona,Phoenix,Women's Apparel,70,325,227500,56875,0.25,Online
Foot Locker,1128299,2021-05-24 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,50,525,262500,91875,0.34999999999999998,Online
Foot Locker,1128299,2021-05-24 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,55,375,206250,82500,0.40000000000000002,Online
Foot Locker,1128299,2021-05-24 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,55,400,220000,77000,0.34999999999999998,Online
Foot Locker,1128299,2021-05-24 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,50,300,150000,52500,0.34999999999999998,Online
Foot Locker,1128299,2021-05-24 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,200,110000,33000,0.29999999999999999,Online
Foot Locker,1128299,2021-05-24 00:00:00,West,Arizona,Phoenix,Women's Apparel,70,375,262500,65625,0.25,Online
Foot Locker,1128299,2021-06-23 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,50,625,312500,109375,0.34999999999999998,Online
Foot Locker,1128299,2021-06-23 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,55,475,261250,104500,0.40000000000000002,Online
Foot Locker,1128299,2021-06-23 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,55,475,261250,91437.5,0.34999999999999998,Online
Foot Locker,1128299,2021-06-23 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,50,350,175000,61250,0.34999999999999998,Online
Foot Locker,1128299,2021-06-23 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,225,123750,37125,0.29999999999999999,Online
Foot Locker,1128299,2021-06-23 00:00:00,West,Arizona,Phoenix,Women's Apparel,70,525,367500,91875,0.25,Online
Foot Locker,1128299,2021-07-22 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,50,675,337500,118125,0.34999999999999998,Online
Foot Locker,1128299,2021-07-22 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,55,525,288750,115500,0.40000000000000002,Online
Foot Locker,1128299,2021-07-22 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,55,475,261250,91437.5,0.34999999999999998,Online
Foot Locker,1128299,2021-07-22 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,50,375,187500,65625,0.34999999999999998,Online
Foot Locker,1128299,2021-07-22 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,425,233750,70125,0.29999999999999999,Online
Foot Locker,1128299,2021-07-22 00:00:00,West,Arizona,Phoenix,Women's Apparel,70,425,297500,74375,0.25,Online
Foot Locker,1128299,2021-08-23 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,55,625,343750,120312.5,0.34999999999999998,Online
Foot Locker,1128299,2021-08-23 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,60,575,345000,138000,0.40000000000000002,Online
Foot Locker,1128299,2021-08-23 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,55,450,247500,86625,0.34999999999999998,Online
Foot Locker,1128299,2021-08-23 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,55,400,220000,77000,0.34999999999999998,Online
Foot Locker,1128299,2021-08-23 00:00:00,West,Arizona,Phoenix,Men's Apparel,65,400,260000,78000,0.29999999999999999,Online
Foot Locker,1128299,2021-08-23 00:00:00,West,Arizona,Phoenix,Women's Apparel,70,375,262500,65625,0.25,Online
Foot Locker,1128299,2021-09-24 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,45,575,258750,90562.5,0.34999999999999998,Online
Foot Locker,1128299,2021-09-24 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,50,575,287500,115000,0.40000000000000002,Online
Foot Locker,1128299,2021-09-24 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,45,425,191250,66937.5,0.34999999999999998,Online
Foot Locker,1128299,2021-09-24 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,45,375,168750,59062.5,0.34999999999999998,Online
Foot Locker,1128299,2021-09-24 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,375,206250,61875,0.29999999999999999,Online
Foot Locker,1128299,2021-09-24 00:00:00,West,Arizona,Phoenix,Women's Apparel,60,425,255000,63750,0.25,Online
Foot Locker,1128299,2021-10-23 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,45,500,225000,78750,0.34999999999999998,Online
Foot Locker,1128299,2021-10-23 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,50,500,250000,100000,0.40000000000000002,Online
Foot Locker,1128299,2021-10-23 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,45,325,146250,51187.5,0.34999999999999998,Online
Foot Locker,1128299,2021-10-23 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,45,300,135000,47250,0.34999999999999998,Online
Foot Locker,1128299,2021-10-23 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,275,151250,45375,0.29999999999999999,Online
Foot Locker,1128299,2021-10-23 00:00:00,West,Arizona,Phoenix,Women's Apparel,60,325,195000,48750,0.25,Online
Foot Locker,1128299,2021-11-23 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,45,500,225000,78750,0.34999999999999998,Online
Foot Locker,1128299,2021-11-23 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,50,525,262500,105000,0.40000000000000002,Online
Foot Locker,1128299,2021-11-23 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,45,375,168750,59062.5,0.34999999999999998,Online
Foot Locker,1128299,2021-11-23 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,45,350,157500,55125,0.34999999999999998,Online
Foot Locker,1128299,2021-11-23 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,300,165000,49500,0.29999999999999999,Online
Foot Locker,1128299,2021-11-23 00:00:00,West,Arizona,Phoenix,Women's Apparel,60,425,255000,63750,0.25,Online
Foot Locker,1128299,2021-12-22 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,45,625,281250,98437.5,0.34999999999999998,Online
Foot Locker,1128299,2021-12-22 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,50,625,312500,125000,0.40000000000000002,Online
Kohl's,1128299,2021-12-22 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,45,425,191250,66937.5,0.34999999999999998,Online
Kohl's,1128299,2021-12-22 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,45,425,191250,66937.5,0.34999999999999998,Online
Kohl's,1128299,2021-12-22 00:00:00,West,Arizona,Phoenix,Men's Apparel,55,350,192500,57750,0.29999999999999999,Online
Kohl's,1128299,2021-12-22 00:00:00,West,Arizona,Phoenix,Women's Apparel,60,450,270000,67500,0.25,Online
Kohl's,1128299,2021-01-26 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,35,475,166250,58187.5,0.34999999999999998,Online
Kohl's,1128299,2021-01-26 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,45,475,213750,85500,0.40000000000000002,Online
Kohl's,1128299,2021-01-26 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,45,475,213750,74812.5,0.34999999999999998,Online
Kohl's,1128299,2021-01-26 00:00:00,West,Arizona,Phoenix,Women's Athletic Footwear,45,325,146250,51187.5,0.34999999999999998,Online
Kohl's,1128299,2021-01-26 00:00:00,West,Arizona,Phoenix,Men's Apparel,50,275,137500,41250,0.29999999999999999,Online
Kohl's,1128299,2021-01-26 00:00:00,West,Arizona,Phoenix,Women's Apparel,45,475,213750,53437.5,0.25,Online
Kohl's,1128299,2021-02-26 00:00:00,West,Arizona,Phoenix,Men's Street Footwear,35,525,183750,64312.5,0.34999999999999998,Online
Kohl's,1128299,2021-02-26 00:00:00,West,Arizona,Phoenix,Men's Athletic Footwear,45,425,191250,76500,0.40000000000000002,Online
Kohl's,1128299,2021-02-26 00:00:00,West,Arizona,Phoenix,Women's Street Footwear,45,425,191250,66937.5,0.34999999999999998,Online
Kohl's,1128299,2021-02-26 00:00:00,West,New Mexico,Albuquerque,Women's Athletic Footwear,45,275,123750,43312.5,0.34999999999999998,Online
Kohl's,1128299,2021-02-26 00:00:00,West,New Mexico,Albuquerque,Men's Apparel,50,200,100000,30000,0.29999999999999999,Online
Kohl's,1128299,2021-02-26 00:00:00,West,New Mexico,Albuquerque,Women's Apparel,45,400,180000,45000,0.25,Online
Kohl's,1128299,2021-03-25 00:00:00,West,New Mexico,Albuquerque,Men's Street Footwear,45,550,247500,86625,0.34999999999999998,Online
Kohl's,1128299,2021-03-25 00:00:00,West,New Mexico,Albuquerque,Men's Athletic Footwear,55,400,220000,88000,0.40000000000000002,Online
Kohl's,1128299,2021-03-25 00:00:00,West,New Mexico,Albuquerque,Women's Street Footwear,55,400,220000,77000,0.34999999999999998,Online
Kohl's,1128299,2021-03-25 00:00:00,West,New Mexico,Albuquerque,Women's Athletic Footwear,55,275,151250,52937.5,0.34999999999999998,Online
Kohl's,1128299,2021-03-25 00:00:00,West,New Mexico,Albuquerque,Men's Apparel,60,175,105000,31500,0.29999999999999999,Online
Kohl's,1128299,2021-03-25 00:00:00,West,New Mexico,Albuquerque,Women's Apparel,55,375,206250,51562.5,0.25,Online
Kohl's,1128299,2021-04-26 00:00:00,West,New Mexico,Albuquerque,Men's Street Footwear,55,550,302500,105875,0.34999999999999998,Online
Kohl's,1128299,2021-04-26 00:00:00,West,New Mexico,Albuquerque,Men's Athletic Footwear,60,350,210000,84000,0.40000000000000002,Online
